ID,surveyID,ID2015,GroupID,RA,Dec,z,StellarMass,tag,CC
18983,-1,487393,-1,      149.89667,        2.03886,        0.28900,        9.48319,-1,       -1.00000
18984,-1,516313,-1,      149.89618,        2.08209,        0.38840,       10.47952,-1,       -1.00000
18985,-1,520868,-1,      149.89528,        2.09039,        0.35200,        9.87141,-1,       -1.00000
18986,-1,533731,-1,      149.89481,        2.10936,        0.66600,       11.34579,-1,       -1.00000
18987,-1,542025,-1,      149.89479,        2.12435,        0.26590,        8.64238,-1,       -1.00000
18988,-1,505888,-1,      149.89371,        2.06921,        0.95480,        9.72990,-1,       -1.00000
18989,-1,532321,-1,      149.89355,        2.10771,        0.68590,       10.49583,-1,       -1.00000
18990,-1,502381,-1,      149.89351,        2.06350,        0.30800,        8.61520,-1,       -1.00000
18991,-1,516359,-1,      149.89348,        2.08482,        0.64070,       10.01646,-1,       -1.00000
18992,-1,456199,-1,      149.89337,        1.98823,        0.52960,       10.02573,-1,       -1.00000
18993,-1,448368,-1,      149.89305,        1.97785,        0.49980,        9.34113,-1,       -1.00000
18994,-1,470385,-1,      149.89278,        2.02180,        0.85510,       11.19303,-1,       -1.00000
18995,-1,477078,-1,      149.89154,        2.02162,        0.93700,       10.83532,-1,       -1.00000
18996,-1,447695,-1,      149.89151,        1.97549,        0.89550,       10.29823,-1,       -1.00000
18997,-1,519411,-1,      149.89070,        2.08993,        0.75110,        9.44282,-1,       -1.00000
18998,-1,459106,-1,      149.89056,        1.99649,        0.93700,       11.28153,-1,       -1.00000
18999,-1,488592,-1,      149.89053,        2.04245,        0.35490,        9.42835,-1,       -1.00000
19000,-1,494970,-1,      149.88971,        2.04965,        0.34880,       10.39322,-1,       -1.00000
19001,-1,479370,-1,      149.88917,        2.02667,        0.43650,        9.72502,-1,       -1.00000
19002,-1,444501,-1,      149.88861,        1.97120,        0.63870,        9.78889,-1,       -1.00000
19003,-1,491184,-1,      149.88838,        2.04406,        0.35480,       10.63734,-1,       -1.00000
19004,-1,459098,-1,      149.88768,        1.99303,        0.13250,       10.33560,-1,       -1.00000
19005,-1,502017,-1,      149.88739,        2.06295,        0.73530,        9.97944,-1,       -1.00000
19006,-1,451524,-1,      149.88696,        1.98171,        0.63880,       10.72440,-1,       -1.00000
19007,-1,451198,-1,      149.88599,        1.98098,        0.91730,        9.65520,-1,       -1.00000
19008,-1,529051,-1,      149.88597,        2.10234,        0.52850,       11.14963,-1,       -1.00000
19009,-1,528999,-1,      149.88402,        2.10162,        0.31230,       10.22601,-1,       -1.00000
19010,-1,498835,-1,      149.88396,        2.05775,        0.85180,        9.65016,-1,       -1.00000
19011,-1,467400,-1,      149.88380,        2.01772,        0.63600,       11.29124,-1,       -1.00000
19012,-1,539549,-1,      149.88297,        2.11798,        0.67710,       10.58048,-1,       -1.00000
19013,-1,451622,-1,      149.88281,        1.98039,        0.10830,        8.61890,-1,       -1.00000
19014,-1,541235,-1,      149.88238,        2.12252,        0.78620,       10.58452,-1,       -1.00000
19015,-1,497422,-1,      149.88207,        2.05419,        0.34990,       10.02584,-1,       -1.00000
19016,-1,497434,-1,      149.88129,        2.05529,        0.84410,       10.67155,-1,       -1.00000
19017,-1,504021,-1,      149.88103,        2.06501,        0.13250,        8.35310,-1,       -1.00000
19018,-1,539760,-1,      149.88055,        2.12066,        0.67960,       10.49780,-1,       -1.00000
19019,-1,490398,-1,      149.88052,        2.04472,        0.31180,        9.54493,-1,       -1.00000
19020,-1,459090,-1,      149.88019,        1.98792,        0.10850,        9.97076,-1,       -1.00000
19021,-1,505991,-1,      149.88017,        2.06668,        0.34820,       10.04612,-1,       -1.00000
19022,-1,483064,-1,      149.87964,        2.03111,        0.67780,       10.42885,-1,       -1.00000
19023,-1,524324,-1,      149.87917,        2.09647,        0.74370,       11.02352,-1,       -1.00000
19024,-1,482087,-1,      149.87911,        2.03189,        0.67640,       10.63600,-1,       -1.00000
19025,-1,497721,-1,      149.87895,        2.05462,        0.68670,       10.52778,-1,       -1.00000
19026,-1,483580,-1,      149.87848,        2.03196,        0.67560,       11.02756,-1,       -1.00000
19027,-1,505644,-1,      149.87826,        2.06788,        0.37200,        9.64359,-1,       -1.00000
19028,-1,459092,-1,      149.87727,        1.99012,        0.37160,        9.29406,-1,       -1.00000
19029,-1,498692,-1,      149.87697,        2.05711,        0.66040,       10.30274,-1,       -1.00000
19030,-1,510420,-1,      149.87611,        2.07270,        0.68750,       10.77455,-1,       -1.00000
19031,-1,537986,-1,      149.87590,        2.11891,        0.78880,       10.16646,-1,       -1.00000
19032,-1,503434,-1,      149.87500,        2.06261,        0.84620,       11.20351,-1,       -1.00000
19033,-1,506739,-1,      149.87494,        2.06825,        0.67590,       11.22437,-1,       -1.00000
19034,-1,507448,-1,      149.87477,        2.07044,        0.66340,       10.95208,-1,       -1.00000
19035,-1,460762,-1,      149.87457,        2.00361,        0.84720,       11.88015,-1,       -1.00000
19036,-1,480142,-1,      149.87401,        2.02712,        0.68410,       10.38112,-1,       -1.00000
19037,-1,486367,-1,      149.87402,        2.03770,        0.34780,       10.28118,-1,       -1.00000
19038,-1,511038,-1,      149.87360,        2.07496,        0.66180,       10.71587,-1,       -1.00000
19039,-1,532635,-1,      149.87262,        2.11010,        0.67970,       10.37948,-1,       -1.00000
19040,-1,469143,-1,      149.87241,        2.01911,        0.79700,       11.45170,-1,       -1.00000
19041,-1,495607,-1,      149.87163,        2.05278,        0.35630,        8.99024,-1,       -1.00000
19042,-1,463204,-1,      149.87091,        2.00130,        0.76540,        9.36009,-1,       -1.00000
19043,-1,474521,-1,      149.87030,        2.02451,        0.73490,       11.40220,-1,       -1.00000
19044,-1,465897,-1,      149.87027,        2.00667,        0.73420,       10.50034,-1,       -1.00000
19045,-1,506227,-1,      149.86873,        2.06653,        0.69610,       10.62922,-1,       -1.00000
19046,-1,519254,-1,      149.86816,        2.08632,        0.37180,        9.71864,-1,       -1.00000
19047,-1,475634,-1,      149.86793,        2.01921,        0.63530,       10.81477,-1,       -1.00000
19048,-1,496861,-1,      149.86688,        2.05176,        0.35010,       10.68487,-1,       -1.00000
19049,-1,452077,-1,      149.86662,        1.98280,        0.52750,       10.23257,-1,       -1.00000
19050,-1,461232,-1,      149.86586,        1.99560,        0.22220,        9.71897,-1,       -1.00000
19051,-1,534675,-1,      149.86528,        2.11332,        0.68760,        9.84329,-1,       -1.00000
19052,-1,481877,-1,      149.86497,        2.02914,        0.35080,       10.76658,-1,       -1.00000
19053,-1,464478,-1,      149.86484,        2.00329,        0.41700,        9.00382,-1,       -1.00000
19054,-1,498766,-1,      149.86366,        2.05483,        0.31120,       10.04282,-1,       -1.00000
19055,-1,524995,-1,      149.86287,        2.09691,        0.66200,       10.62369,-1,       -1.00000
19056,-1,497690,-1,      149.86258,        2.05500,        0.66050,       10.65563,-1,       -1.00000
19057,-1,507030,-1,      149.86174,        2.06941,        0.41670,        8.94774,-1,       -1.00000
19058,-1,485899,-1,      149.85985,        2.03811,        0.19840,        8.74114,-1,       -1.00000
19059,-1,471308,-1,      149.85887,        2.01334,        0.64150,       10.13582,-1,       -1.00000
19060,-1,500477,-1,      149.85884,        2.05940,        0.66130,       10.15871,-1,       -1.00000
19061,-1,477668,-1,      149.85767,        2.02424,        0.68860,       10.70230,-1,       -1.00000
19062,-1,489642,-1,      149.85765,        2.04196,        0.25230,        9.74042,-1,       -1.00000
19063,-1,508907,-1,      149.85687,        2.07206,        0.69740,       10.16145,-1,       -1.00000
19064,-1,491343,-1,      149.85667,        2.04666,        0.77490,        9.72351,-1,       -1.00000
19065,-1,535106,-1,      149.85617,        2.11212,        0.66560,       10.70200,-1,       -1.00000
19066,-1,526051,-1,      149.85586,        2.10076,        0.85590,        9.66616,-1,       -1.00000
19067,-1,465315,-1,      149.85573,        2.00395,        0.67540,       10.14690,-1,       -1.00000
19068,-1,450281,-1,      149.85423,        1.98039,        0.74840,       10.04103,-1,       -1.00000
19069,-1,536415,-1,      149.85403,        2.11332,        0.66680,       10.41833,-1,       -1.00000
19070,-1,537012,-1,      149.85402,        2.11498,        0.66450,       10.79433,-1,       -1.00000
19071,-1,438087,-1,      149.85376,        1.96080,        0.20730,        8.07421,-1,       -1.00000
19072,-1,487490,-1,      149.85352,        2.03793,        0.34980,       10.92354,-1,       -1.00000
19073,-1,526943,-1,      149.85271,        2.10056,        0.89630,       10.60549,-1,       -1.00000
19074,-1,487945,-1,      149.85243,        2.03946,        0.37070,       10.17290,-1,       -1.00000
19075,-1,494287,-1,      149.85234,        2.04958,        0.68720,       10.95148,-1,       -1.00000
19076,-1,461390,-1,      149.85158,        1.99975,        0.28240,        9.28781,-1,       -1.00000
19077,-1,461678,-1,      149.85152,        2.00020,        0.88840,       10.24082,-1,       -1.00000
19078,-1,466289,-1,      149.85069,        2.00609,        0.63640,        9.35299,-1,       -1.00000
19079,-1,477853,-1,      149.85007,        2.02431,        0.61400,       10.18563,-1,       -1.00000
19080,-1,526838,-1,      149.85005,        2.10082,        0.37330,        9.87435,-1,       -1.00000
19081,-1,516069,-1,      149.84558,        2.08409,        0.78790,        9.92646,-1,       -1.00000
19082,-1,444296,-1,      149.84532,        1.97086,        0.73620,        9.77176,-1,       -1.00000
19083,-1,461314,-1,      149.84509,        1.99572,        0.37020,       10.07277,-1,       -1.00000
19084,-1,473200,-1,      149.84479,        2.01556,        0.25270,        9.96002,-1,       -1.00000
19085,-1,515247,-1,      149.84378,        2.08179,        0.66530,       10.09100,-1,       -1.00000
19086,-1,469846,-1,      149.84293,        2.01132,        0.73760,        9.48849,-1,       -1.00000
19087,-1,458072,-1,      149.84271,        1.99182,        0.93730,       10.07776,-1,       -1.00000
19088,-1,512785,-1,      149.84235,        2.07681,        0.37150,        9.68421,-1,       -1.00000
19089,-1,464763,-1,      149.84209,        2.00166,        0.73590,       10.68330,-1,       -1.00000
19090,-1,500670,-1,      149.84193,        2.05809,        0.32400,        9.93646,-1,       -1.00000
19091,-1,455911,-1,      149.84187,        1.98956,        0.32390,        8.78037,-1,       -1.00000
19092,-1,496781,-1,      149.84154,        2.05492,        0.37130,        8.93337,-1,       -1.00000
19093,-1,530476,-1,      149.84122,        2.10657,        0.97400,       10.07119,-1,       -1.00000
19094,-1,535016,-1,      149.84071,        2.11067,        0.55130,       10.88393,-1,       -1.00000
19095,-1,517560,-1,      149.84059,        2.08718,        0.68740,        9.45825,-1,       -1.00000
19096,-1,537141,-1,      149.84006,        2.11566,        0.21690,        8.74645,-1,       -1.00000
19097,-1,455579,-1,      149.83986,        1.98804,        0.73490,       10.38437,-1,       -1.00000
19098,-1,448612,-1,      149.83983,        1.97660,        0.73410,       10.55062,-1,       -1.00000
19099,-1,447853,-1,      149.83919,        1.97975,        0.10810,        8.83312,-1,       -1.00000
19100,-1,490422,-1,      149.83907,        2.04401,        0.31240,        8.62667,-1,       -1.00000
19101,-1,502911,-1,      149.83894,        2.06334,        0.66000,       10.29311,-1,       -1.00000
19102,-1,523824,-1,      149.83740,        2.09366,        0.38640,        9.77551,-1,       -1.00000
19103,-1,455156,-1,      149.83727,        1.98590,        0.73410,       11.00892,-1,       -1.00000
19104,-1,438017,-1,      149.83406,        1.95994,        0.79670,        9.77287,-1,       -1.00000
19105,-1,451991,-1,      149.83392,        1.98104,        0.95920,       11.23471,-1,       -1.00000
19106,-1,469839,-1,      149.83394,        2.01065,        0.75090,       10.37207,-1,       -1.00000
19107,-1,481204,-1,      149.83327,        2.02898,        0.36090,       10.09848,-1,       -1.00000
19108,-1,486724,-1,      149.83252,        2.03812,        0.74960,        9.96560,-1,       -1.00000
19109,-1,473697,-1,      149.83228,        2.01519,        0.69630,       10.84102,-1,       -1.00000
19110,-1,467401,-1,      149.83225,        2.00815,        0.73520,        9.79501,-1,       -1.00000
19111,-1,537204,-1,      149.83154,        2.11809,        0.13760,        7.97631,-1,       -1.00000
19112,-1,490582,-1,      149.83147,        2.04408,        0.49500,        9.78346,-1,       -1.00000
19113,-1,479035,-1,      149.83102,        2.02597,        0.69530,       10.74789,-1,       -1.00000
19114,-1,503540,-1,      149.83104,        2.06514,        0.31140,        8.79717,-1,       -1.00000
19115,-1,480990,-1,      149.83055,        2.02972,        0.88850,        9.77796,-1,       -1.00000
19116,-1,485165,-1,      149.83031,        2.03561,        0.66220,       10.32624,-1,       -1.00000
19117,-1,531139,-1,      149.82942,        2.10749,        0.26220,        9.20689,-1,       -1.00000
19118,-1,531103,-1,      149.82921,        2.10548,        0.65110,        9.83373,-1,       -1.00000
19119,-1,449599,-1,      149.82921,        1.97844,        0.89710,        9.79883,-1,       -1.00000
19120,-1,496034,-1,      149.82861,        2.05351,        0.66140,        9.71604,-1,       -1.00000
19121,-1,521704,-1,      149.82771,        2.09126,        0.26430,       10.18436,-1,       -1.00000
19122,-1,486829,-1,      149.82718,        2.03881,        0.36040,        9.33445,-1,       -1.00000
19123,-1,446865,-1,      149.82666,        1.97229,        0.48020,       10.98267,-1,       -1.00000
19124,-1,489635,-1,      149.82623,        2.04356,        0.66430,       10.19458,-1,       -1.00000
19125,-1,450341,-1,      149.82381,        1.97772,        0.67620,       10.79103,-1,       -1.00000
19126,-1,508307,-1,      149.82349,        2.07047,        0.27940,        9.53380,-1,       -1.00000
19127,-1,437630,-1,      149.82300,        1.96005,        0.83610,        9.91246,-1,       -1.00000
19128,-1,511256,-1,      149.82257,        2.07512,        0.66500,        9.53505,-1,       -1.00000
19129,-1,461887,-1,      149.82170,        1.99896,        0.69390,       10.16563,-1,       -1.00000
