GroupID,cenID,cenID2015,RA_avg,Dec_avg,z_avg,HaloMass,GroupTag,Richness
4029,4205,883671,      150.47186,        2.63945,        0.36060,       11.44782,0,1
4030,4206,901482,      150.47261,        2.66717,        0.28500,       11.13869,0,1
4031,4207,908725,      150.47404,        2.67950,        0.92410,       11.92550,0,1
4032,4208,887383,      150.47204,        2.64919,        0.62659,       12.58025,0,3
4033,4211,900100,      150.47752,        2.66257,        0.60990,       12.28722,1,2
4034,4213,912098,      150.47816,        2.68264,        0.36420,       11.73309,0,1
4035,4214,882539,      150.47902,        2.63757,        0.37430,       11.22351,0,1
4036,4215,889483,      150.47925,        2.64942,        0.40470,       11.12287,0,1
4037,4216,921885,      150.48009,        2.69892,        0.62480,       11.71449,0,1
4038,4217,882755,      150.48048,        2.63832,        0.67260,       11.85289,0,1
4039,4218,922049,      150.48051,        2.69965,        0.52690,       11.25084,0,1
4040,4219,898388,      150.48064,        2.66337,        0.39590,       11.35164,0,1
4041,4220,908874,      150.48215,        2.67853,        0.79330,       11.98036,0,1
4042,4221,903376,      150.48537,        2.66802,        0.74320,       12.30725,0,1
4043,4222,880261,      150.48631,        2.63418,        0.72820,       11.64427,0,1
4044,4223,890964,      150.48763,        2.65142,        0.60510,       11.63646,0,1
4045,4224,904074,      150.48763,        2.67131,        0.67290,       11.69747,0,1
4046,4225,885060,      150.48920,        2.64539,        0.22270,       12.00573,0,1
4047,4226,915771,      150.48883,        2.68803,        0.65792,       12.47158,0,2
4048,4228,874405,      150.49068,        2.63189,        0.34581,       12.26503,0,2
4049,4230,907545,      150.49100,        2.67652,        0.52720,       11.77139,0,1
4050,4231,916374,      150.49350,        2.68969,        0.60420,       11.63360,0,1
4051,4232,879911,      150.49390,        2.64426,        0.19560,       11.47387,0,1
4052,4233,916694,      150.49525,        2.69107,        0.36040,       11.19127,0,1
4053,4234,906177,      150.49667,        2.67480,        0.89170,       12.31015,0,1
4054,4235,897743,      150.49760,        2.65989,        0.84970,       12.08786,0,1
4055,4236,904639,      150.49925,        2.67025,        0.36040,       12.01728,0,1
4056,4237,909702,      150.49953,        2.67786,        0.54990,       11.85360,0,1
4057,4238,887708,      150.50026,        2.64409,        0.51810,       12.27329,0,2
4058,4240,897964,      150.50089,        2.66058,        0.39590,       11.62468,0,1
4059,4241,912258,      150.44546,        2.69157,        0.21853,       13.05185,0,12
4060,4253,921048,      150.50166,        2.69701,        0.32670,       11.44278,0,1
4061,4254,886764,      150.50174,        2.64342,        0.35920,       11.59422,0,1
4062,4255,899292,      150.50188,        2.66390,        0.36250,       11.56728,0,1
4063,4256,893667,      150.50188,        2.65655,        0.67440,       11.51511,0,1
4064,4257,913789,      150.50258,        2.68691,        0.85050,       11.62295,0,1
4065,4258,917107,      150.50432,        2.69188,        0.34880,       12.34971,0,1
4066,4259,877065,      150.50624,        2.62860,        0.81300,       12.10697,0,1
4067,4260,890582,      150.50726,        2.64895,        0.36980,       11.97902,0,1
4068,4261,906057,      150.50881,        2.67270,        0.91524,       12.90917,0,2
4069,4263,881226,      150.50978,        2.63522,        0.82380,       11.67366,0,1
4070,4264,886630,      150.51584,        2.64442,        0.97490,       11.86013,0,1
4071,4265,893594,      150.50973,        2.65268,        0.80951,       12.81725,0,3
4072,4268,903272,      150.51701,        2.66751,        0.43150,       11.96950,0,1
4073,4269,901982,      150.51849,        2.66720,        0.12450,       11.43411,0,1
4074,4270,920803,      150.49599,        2.69306,        0.26080,       12.33161,0,4
4075,4274,893249,      150.51889,        2.65466,        0.52060,       11.78410,0,1
4076,4275,912199,      150.51864,        2.68298,        0.79555,       11.82137,0,2
4077,4277,881239,      150.52035,        2.63495,        0.47880,       11.64681,0,1
4078,4278,924121,      150.51929,        2.70130,        0.79400,       12.28015,0,2
4079,4280,915005,      150.51629,        2.68651,        0.36071,       12.87834,1,5
4080,4285,891521,      150.52536,        2.64978,        0.29432,       11.60322,0,2
4081,4287,892432,      150.52460,        2.65415,        0.55724,       11.95004,0,2
4082,4289,892496,      150.52898,        2.65306,        0.74560,       11.69395,0,1
4083,4290,917049,      150.52883,        2.68917,        0.74457,       12.81676,0,2
4084,4292,876903,      150.53027,        2.62807,        0.92950,       12.15559,0,1
4085,4293,896896,      150.53217,        2.66001,        0.36209,       12.33086,0,2
4086,4295,895998,      150.53476,        2.65902,        0.85160,       12.27027,0,1
4087,4296,918433,      150.53598,        2.69405,        0.67940,       11.44886,0,1
4088,4297,917412,      150.53595,        2.69150,        0.79170,       11.47227,0,1
4089,4298,903454,      150.53700,        2.67021,        0.88040,       12.91754,0,1
4090,4299,905496,      150.54057,        2.67214,        0.11350,       10.88261,0,1
4091,4300,889568,      150.53838,        2.64929,        0.61020,       12.07803,1,2
4092,4302,905795,      150.54474,        2.67333,        0.65750,       11.53726,0,1
4093,4303,895418,      150.54881,        2.65573,        0.33260,       12.08537,0,1
4094,4304,891728,      150.54906,        2.65206,        0.67940,       11.86189,0,1
4095,4305,923579,      150.55409,        2.70050,        0.79450,       11.78472,0,1
4096,4306,905175,      150.55545,        2.67236,        0.34860,       11.57427,0,1
4097,4307,903238,      150.55646,        2.66804,        0.46530,       11.57342,0,1
4098,4308,880949,      150.55705,        2.63474,        0.47070,       12.33343,0,1
4099,4309,880358,      150.55247,        2.63236,        0.67391,       12.79936,0,2
4100,4311,923868,      150.55860,        2.70022,        0.35030,       11.83027,1,2
4101,4313,887730,      150.56328,        2.64363,        0.61010,       12.08962,1,2
4102,4315,897535,      150.56784,        2.66064,        0.51920,       11.73954,0,1
4103,4316,910790,      150.56868,        2.68030,        0.32950,       11.60445,0,1
4104,4317,896371,      150.57591,        2.65949,        0.80250,       11.61587,0,1
4105,4318,907908,      150.57873,        2.67760,        0.12210,       11.08593,0,1
4106,4319,896578,      150.57918,        2.65799,        0.21190,       11.62427,0,1
4107,4320,889095,      150.57921,        2.64699,        0.79630,       12.24735,0,1
4108,4321,915205,      150.57797,        2.69090,        0.88149,       12.37551,0,2
4109,4323,916855,      150.58058,        2.69140,        0.39110,       11.29464,0,1
4110,4324,880586,      150.58122,        2.63203,        0.21390,       11.06437,0,1
4111,4325,901210,      150.58166,        2.66699,        0.85030,       11.88555,0,1
4112,4326,899310,      150.58307,        2.66405,        0.29730,       11.24366,0,1
4113,4327,893888,      150.58533,        2.65658,        0.46640,       11.33904,0,1
4114,4328,922476,      150.58545,        2.69798,        0.75340,       11.70452,0,1
4115,4329,889902,      150.58571,        2.64914,        0.19610,       11.04262,0,1
4116,4330,898955,      150.58661,        2.66290,        0.83100,       11.77130,0,1
4117,4331,901836,      150.58682,        2.66777,        0.60870,       11.87975,0,1
4118,4332,900057,      150.58897,        2.66626,        0.51930,       11.64904,0,1
4119,4333,908221,      150.58975,        2.67886,        0.65650,       11.70620,0,1
4120,4334,914377,      150.59145,        2.68755,        0.32370,       11.20521,0,1
4121,4335,879910,      150.58553,        2.63015,        0.79581,       13.12851,0,2
4122,4337,880241,      150.59158,        2.63266,        0.31280,       11.68863,0,1
4123,4338,885571,      150.59634,        2.64212,        0.42840,       11.46235,0,1
4124,4339,919710,      150.59648,        2.69252,        0.21320,       11.50690,0,1
4125,4340,911772,      150.59824,        2.68288,        0.29840,       11.81677,0,1
4126,4341,883588,      150.59883,        2.63873,        0.28050,       11.54532,0,1
4127,4342,914949,      150.59981,        2.68836,        0.35740,       11.55172,0,1
4128,4343,882299,      150.59774,        2.63680,        0.91406,       12.51306,0,2
4129,4345,907889,      150.60141,        2.67810,        0.72540,       11.76857,0,1
4130,4346,864591,      149.61729,        2.60872,        0.35490,       12.16955,0,1
4131,4347,814009,      149.61943,        2.53259,        0.83270,       11.80147,0,1
4132,4348,852016,      149.61980,        2.59110,        0.54980,       11.54180,0,1
4133,4349,801450,      149.62001,        2.51458,        0.34390,       11.24198,0,1
4134,4350,817655,      149.62015,        2.54011,        0.37780,       11.52122,0,1
4135,4351,824330,      149.62102,        2.54743,        0.51420,       12.16446,0,1
4136,4352,866701,      149.62196,        2.61285,        0.37620,       11.66020,0,1
4137,4353,793567,      149.62195,        2.50007,        0.26250,       11.62697,0,1
4138,4354,800537,      149.62465,        2.51379,        0.40090,       11.25899,0,1
4139,4355,795743,      149.62547,        2.50366,        0.89970,       12.07996,0,1
4140,4356,851423,      149.62589,        2.58914,        0.54380,       11.97788,0,1
4141,4357,847784,      149.62705,        2.58490,        0.26290,       11.06932,0,1
4142,4358,820226,      149.62776,        2.54337,        0.88910,       11.56799,0,1
4143,4359,849956,      149.62796,        2.58615,        0.24710,       11.21996,0,1
4144,4360,854303,      149.62932,        2.59462,        0.94180,       12.16687,0,1
4145,4361,796606,      149.62952,        2.50685,        0.83520,       12.63376,0,1
4146,4362,802339,      149.63060,        2.51483,        0.47930,       11.53732,0,1
4147,4363,839563,      149.63106,        2.56969,        0.50050,       11.92211,0,1
4148,4364,803418,      149.63091,        2.51391,        0.18872,       11.21193,0,2
4149,4366,823996,      149.62928,        2.54912,        0.50144,       11.94076,1,3
4150,4369,824403,      149.63176,        2.55026,        0.92450,       11.83243,0,1
4151,4370,838612,      149.63197,        2.57119,        0.78150,       11.62877,0,1
4152,4371,840827,      149.63292,        2.57421,        0.70880,       11.60886,0,1
4153,4372,790022,      149.63373,        2.49889,        0.97960,       12.07286,0,1
4154,4373,875746,      149.63379,        2.62601,        0.35250,       11.34606,0,1
4155,4374,819098,      149.63213,        2.53850,        0.34475,       12.50570,0,2
4156,4376,857190,      149.63615,        2.60110,        0.73520,       11.61493,0,1
4157,4377,780924,      149.63702,        2.48543,        0.69370,       12.02267,0,1
4158,4378,834358,      149.63725,        2.56488,        0.31110,       11.30234,0,1
4159,4379,844552,      149.63022,        2.57855,        0.40344,       11.86992,0,2
4160,4381,862746,      149.64149,        2.60571,        0.18690,       11.24478,0,1
4161,4382,772996,      149.63993,        2.47161,        0.48981,       12.16325,0,3
4162,4385,774591,      149.64250,        2.47091,        0.52713,       12.91088,0,2
4163,4387,855236,      149.64298,        2.59570,        0.35350,       11.58194,0,1
4164,4388,871209,      149.64357,        2.62067,        0.37460,       11.79983,0,1
4165,4389,831978,      149.64438,        2.56059,        0.99970,       13.18292,0,1
4166,4390,817716,      149.64452,        2.54036,        0.28500,       11.52121,0,1
4167,4391,850937,      149.64595,        2.58922,        0.92660,       12.17955,0,1
4168,4392,778408,      149.64139,        2.47728,        0.28224,       11.21431,0,2
4169,4394,775881,      149.64720,        2.47378,        0.73380,       12.17527,0,1
4170,4395,855199,      149.64887,        2.59425,        0.31485,       11.97983,0,2
4171,4397,835408,      149.65053,        2.56468,        0.37490,       11.25496,0,1
4172,4398,850396,      149.64889,        2.58829,        0.49102,       11.59512,0,2
4173,4400,876013,      149.65155,        2.62434,        0.91820,       12.17597,0,1
4174,4401,825359,      149.65212,        2.55149,        0.70520,       11.85150,0,1
4175,4402,834147,      149.65344,        2.56408,        0.24730,       11.01082,0,1
4176,4403,769392,      149.65382,        2.46608,        0.51440,       11.55088,0,1
4177,4404,766294,      149.65427,        2.46077,        0.73430,       11.68354,0,1
4178,4405,859825,      149.65572,        2.60081,        0.73420,       12.34185,0,1
4179,4406,819741,      149.65689,        2.54238,        0.47670,       11.84491,0,1
4180,4407,811915,      149.65742,        2.53083,        0.60730,       11.43535,0,1
4181,4408,827623,      149.65828,        2.55310,        0.34890,       11.73365,0,1
